pref_code,pref_name,station_code,station_name,station_yomi,station_note,station_lat,station_lon
13,"東京都",23013,"武蔵引田","むさしひきだ","",35.729768,139.270245
13,"東京都",23014,"武蔵増戸","むさしますこ","",35.730852,139.255914
13,"東京都",23015,"武蔵大和","むさしやまと","",35.756185,139.444175
13,"東京都",23016,"明治神宮前","めいじじんぐうまえ","",35.668505,139.705130
13,"東京都",23017,"明大前","めいだいまえ","",35.668365,139.650412
13,"東京都",23018,"目黒","めぐろ","",35.633509,139.715686
13,"東京都",23019,"目白","めじろ","",35.721194,139.706598
13,"東京都",23020,"めじろ台","めじろだい","",35.643362,139.307719
13,"東京都",23021,"百草園","もぐさえん","",35.657501,139.430847
13,"東京都",23022,"本蓮沼","もとはすぬま","",35.768799,139.702209
13,"東京都",23023,"森下","もりした","東京都",35.687976,139.798148
13,"東京都",23024,"門前仲町","もんぜんなかちょう","",35.672395,139.795122
13,"東京都",23025,"矢川","やがわ","",35.684970,139.431957
13,"東京都",23027,"矢口渡","やぐちのわたし","",35.562599,139.699940
13,"東京都",23028,"八坂","やさか","",35.745131,139.467450
13,"東京都",29625,"谷在家","やざいけ","",35.788771,139.770119
13,"東京都",23029,"矢野口","やのくち","",35.641671,139.520451
13,"東京都",23030,"八広","やひろ","",35.727223,139.828283
13,"東京都",23031,"谷保","やほ","",35.681416,139.446734
13,"東京都",23032,"山下","やました","東京都",35.653894,139.646579
13,"東京都",23033,"山田","やまだ","東京都",35.644334,139.321135
13,"東京都",23035,"祐天寺","ゆうてんじ","",35.637618,139.691048
13,"東京都",23036,"有楽町","ゆうらくちょう","",35.675450,139.762624
13,"東京都",23037,"雪が谷大塚","ゆきがやおおつか","",35.591985,139.680996
13,"東京都",23038,"湯島","ゆしま","",35.706862,139.769900
13,"東京都",23039,"用賀","ようが","",35.626507,139.634026
13,"東京都",23040,"四ツ木","よつぎ","",35.731889,139.834977
13,"東京都",23041,"四ツ谷","よつや","",35.686004,139.730654
13,"東京都",23042,"四谷三丁目","よつやさんちょうめ","",35.687809,139.719683
13,"東京都",23043,"代々木","よよぎ","",35.683058,139.702045
13,"東京都",23044,"代々木上原","よよぎうえはら","",35.669060,139.679687
13,"東京都",23045,"代々木公園","よよぎこうえん","",35.669060,139.689853
13,"東京都",23046,"代々木八幡","よよぎはちまん","",35.669477,139.688603
13,"東京都",23047,"流通センター","りゅうつうせんたー","",35.581293,139.749297
13,"東京都",23048,"両国","りょうごく","",35.696114,139.792537
13,"東京都",29337,"両国","りょうごく","都営線",35.696837,139.797343
13,"東京都",23050,"芦花公園","ろかこうえん","",35.670586,139.608749
13,"東京都",23051,"六郷土手","ろくごうどて","",35.540684,139.707801
13,"東京都",29399,"六町","ろくちょう","",35.784606,139.821781
13,"東京都",23049,"六本木","ろっぽんぎ","",35.663367,139.731794
13,"東京都",29324,"六本木一丁目","ろっぽんぎいっちょうめ","",35.665173,139.739016
13,"東京都",23052,"若林","わかばやし","東京都",35.645978,139.659912
13,"東京都",29332,"若松河田","わかまつかわだ","",35.699057,139.717905
13,"東京都",23053,"早稲田","わせだ","東京メトロ",35.705667,139.722237
13,"東京都",23054,"早稲田","わせだ","都電荒川線",35.711834,139.718959
pref_code,pref_name,station_code,station_name,station_yomi,station_note,station_lat,station_lon
14,"神奈川県",23055,"愛甲石田","あいこういしだ","",35.417664,139.344087
14,"神奈川県",23056,"青葉台","あおばだい","",35.542931,139.517178
14,"神奈川県",23057,"浅野","あさの","",35.497467,139.696054
14,"神奈川県",23058,"あざみ野","あざみの","",35.568707,139.553535
14,"神奈川県",23059,"足柄","あしがら","神奈川県",35.272204,139.154526
14,"神奈川県",23060,"厚木","あつぎ","",35.443301,139.378444
14,"神奈川県",23061,"穴部","あなべ","",35.279842,139.148887
14,"神奈川県",23062,"安針塚","あんじんづか","",35.286739,139.642957
14,"神奈川県",23063,"安善","あんぜん","",35.499661,139.701249
14,"神奈川県",23064,"飯田岡","いいだおか","",35.287813,139.139333
14,"神奈川県",23065,"生田","いくた","神奈川県",35.615007,139.542340
14,"神奈川県",23066,"井細田","いさいだ","",35.269149,139.157471
14,"神奈川県",23067,"石川町","いしかわちょう","",35.438222,139.643173
14,"神奈川県",23068,"石上","いしがみ","",35.332481,139.485580
14,"神奈川県",23069,"いずみ中央","いずみちゅうおう","",35.415500,139.487104
14,"神奈川県",23070,"いずみ野","いずみの","",35.429416,139.495213
14,"神奈川県",23071,"伊勢佐木長者町","いせざきちょうじゃまち","",35.441000,139.632618
14,"神奈川県",23072,"伊勢原","いせはら","",35.396027,139.313508
14,"神奈川県",23073,"磯子","いそご","",35.399865,139.617927
14,"神奈川県",23074,"市が尾","いちがお","",35.551431,139.541454
14,"神奈川県",23075,"井土ケ谷","いどがや","",35.433917,139.600926
14,"神奈川県",23076,"稲田堤","いなだづつみ","",35.633645,139.535256
14,"神奈川県",23077,"稲村ケ崎","いなむらがさき","",35.304262,139.522245
14,"神奈川県",23078,"入生田","いりうだ","",35.240679,139.121031
14,"神奈川県",23079,"入谷","いりや","神奈川県",35.478520,139.391831
14,"神奈川県",23080,"岩原","いわはら","",35.298756,139.128888
14,"神奈川県",29734,"姥子","うばこ","",35.244537,139.005984
14,"神奈川県",23081,"海芝浦","うみしばうら","",35.485886,139.700249
14,"神奈川県",23082,"海の公園柴口","うみのこうえんしばぐち","",35.342093,139.635900
14,"神奈川県",23083,"海の公園南口","うみのこうえんみなみぐち","",35.337206,139.632151
14,"神奈川県",23084,"浦賀","うらが","",35.251910,139.715091
14,"神奈川県",23085,"江田","えだ","神奈川県",35.558625,139.551508
14,"神奈川県",23086,"江ノ島","えのしま","",35.310983,139.487581
14,"神奈川県",23087,"海老名","えびな","相模線",35.454217,139.389359
14,"神奈川県",23088,"海老名","えびな","相鉄・小田急",35.452689,139.390915
14,"神奈川県",23090,"扇町","おうぎまち","神奈川県",35.501356,139.722413
14,"神奈川県",23091,"大磯","おおいそ","",35.311202,139.313512
14,"神奈川県",23092,"大川","おおかわ","",35.495523,139.711109
14,"神奈川県",23093,"大倉山","おおくらやま","神奈川県",35.521992,139.629865
14,"神奈川県",23094,"大口","おおぐち","",35.492134,139.646142
14,"神奈川県",23095,"大平台","おおひらだい","",35.238622,139.073952
14,"神奈川県",23096,"大船","おおふな","",35.353813,139.531241
14,"神奈川県",29733,"大涌谷","おおわくだに","",35.244315,139.019984
14,"神奈川県",23097,"小田急相模原","おだきゅうさがみはら","",35.515127,139.422604
14,"神奈川県",29768,"小田栄","おださかえ","",35.514418,139.705080
14,"神奈川県",23098,"小田原","おだわら","",35.256400,139.154916
14,"神奈川県",23089,"追浜","おっぱま","",35.315707,139.624902
14,"神奈川県",29289,"踊場","おどりば","",35.405891,139.518156
14,"神奈川県",29314,"恩田","おんだ","",35.545569,139.492097
14,"神奈川県",23099,"開成","かいせい","",35.326253,139.135914
14,"神奈川県",23100,"香川","かがわ","",35.356477,139.399780
14,"神奈川県",23101,"柿生","かきお","",35.589815,139.497955
14,"神奈川県",23102,"花月園前","かげつえんまえ","",35.500383,139.673028
14,"神奈川県",23103,"風祭","かざまつり","",35.246206,139.129196
14,"神奈川県",23104,"鹿島田","かしまだ","",35.551322,139.675165
14,"神奈川県",23105,"かしわ台","かしわだい","",35.466798,139.416107
14,"神奈川県",23106,"梶が谷","かじがや","",35.593789,139.605697
14,"神奈川県",23107,"片倉町","かたくらちょう","",35.490189,139.606535
14,"神奈川県",23108,"片瀬江ノ島","かたせえのしま","",35.308789,139.483498
14,"神奈川県",23109,"片瀬山","かたせやま","",35.317344,139.496301
14,"神奈川県",23110,"門沢橋","かどさわばし","",35.406583,139.380196
14,"神奈川県",23111,"神奈川","かながわ","",35.470968,139.627090
14,"神奈川県",23112,"神奈川新町","かながわしんまち","",35.481468,139.640060
14,"神奈川県",23113,"金沢八景","かなざわはっけい","京急線",35.331234,139.620124
14,"神奈川県",23114,"金沢八景","かなざわはっけい","横浜シーサイドライン",35.331206,139.622457
14,"神奈川県",23115,"金沢文庫","かなざわぶんこ","",35.342955,139.621651
14,"神奈川県",23116,"鎌倉","かまくら","",35.319095,139.550436
14,"神奈川県",23117,"鎌倉高校前","かまくらこうこうまえ","",35.306735,139.500413
14,"神奈川県",23118,"上大井","かみおおい","",35.321866,139.163635
14,"神奈川県",23119,"上大岡","かみおおおか","",35.409197,139.596595
14,"神奈川県",29731,"上強羅","かみごうら","",35.247260,139.038093
14,"神奈川県",23120,"上永谷","かみながや","",35.401448,139.573097
14,"神奈川県",23121,"上星川","かみほしかわ","",35.467246,139.580509
14,"神奈川県",23122,"上溝","かみみぞ","",35.557649,139.363301
14,"神奈川県",23123,"鴨居","かもい","",35.510881,139.567093
14,"神奈川県",23124,"鴨宮","かものみや","",35.275815,139.180218
14,"神奈川県",23125,"栢山","かやま","",35.310339,139.142720
14,"神奈川県",23126,"川崎","かわさき","",35.531408,139.696886
14,"神奈川県",23127,"川崎新町","かわさきしんまち","",35.518131,139.699247
14,"神奈川県",23128,"川崎大師","かわさきだいし","",35.535714,139.725994
14,"神奈川県",29629,"川和町","かわわちょう","",35.528517,139.549316
14,"神奈川県",23129,"関内","かんない","",35.445638,139.635951
14,"神奈川県",23130,"菊名","きくな","",35.509798,139.631337
14,"神奈川県",23131,"岸根公園","きしねこうえん","",35.495744,139.616812
14,"神奈川県",23132,"北鎌倉","きたかまくら","",35.337176,139.545158
14,"神奈川県",23133,"北久里浜","きたくりはま","",35.249105,139.686344
14,"神奈川県",23213,"北新横浜","きたしんよこはま","",35.519075,139.612922
14,"神奈川県",23134,"北茅ケ崎","きたちがさき","",35.339118,139.407613
14,"神奈川県",29631,"北山田","きたやまた","神奈川県",35.561014,139.592644
14,"神奈川県",23135,"衣笠","きぬがさ","",35.257353,139.661374
14,"神奈川県",23136,"希望ケ丘","きぼうがおか","",35.460357,139.513710
14,"神奈川県",23137,"鵠沼","くげぬま","",35.321482,139.482719
14,"神奈川県",23138,"鵠沼海岸","くげぬまかいがん","",35.320704,139.471081
14,"神奈川県",23139,"久地","くじ","",35.610536,139.592558
14,"神奈川県",23140,"倉見","くらみ","",35.394917,139.378503
14,"神奈川県",23141,"久里浜","くりはま","",35.233051,139.701316
14,"神奈川県",23142,"栗平","くりひら","",35.605979,139.480928
14,"神奈川県",23143,"黒川","くろかわ","神奈川県",35.613145,139.470790
14,"神奈川県",23144,"弘明寺","ぐみょうじ","京急線",35.424362,139.596816
14,"神奈川県",23145,"弘明寺","ぐみょうじ","横浜市営",35.422862,139.602066
14,"神奈川県",22652,"京王稲田堤","けいおういなだづつみ","",35.633894,139.531118
14,"神奈川県",23146,"京急大津","けいきゅうおおつ","",35.260992,139.695399
14,"神奈川県",23147,"京急川崎","けいきゅうかわさき","",35.532825,139.700941
14,"神奈川県",23148,"京急久里浜","けいきゅうくりはま","",35.231468,139.702177
14,"神奈川県",23149,"京急新子安","けいきゅうしんこやす","",35.487078,139.655559
14,"神奈川県",23150,"京急田浦","けいきゅうたうら","",35.300876,139.625542
14,"神奈川県",23151,"京急鶴見","けいきゅうつるみ","",35.507272,139.678111
14,"神奈川県",23152,"京急富岡","けいきゅうとみおか","",35.367063,139.629872
14,"神奈川県",23153,"京急長沢","けいきゅうながさわ","",35.205303,139.674098
14,"神奈川県",23154,"県立大学","けんりつだいがく","",35.269741,139.677011
14,"神奈川県",29729,"公園上","こうえんかみ","",35.249037,139.043148
14,"神奈川県",29728,"公園下","こうえんしも","",35.249899,139.045647
14,"神奈川県",23155,"高座渋谷","こうざしぶや","",35.432497,139.464883
14,"神奈川県",23156,"国府津","こうづ","",35.280815,139.212938
14,"神奈川県",23157,"港南台","こうなんだい","",35.375256,139.576709
14,"神奈川県",23158,"港南中央","こうなんちゅうおう","",35.401032,139.590846
14,"神奈川県",23159,"黄金町","こがねちょう","",35.439750,139.622729
14,"神奈川県",23160,"国道","こくどう","",35.500745,139.675695
14,"神奈川県",23161,"腰越","こしごえ","",35.308317,139.493414
14,"神奈川県",23162,"小島新田","こじましんでん","",35.534714,139.747688
14,"神奈川県",23163,"小机","こづくえ","",35.508520,139.600062
14,"神奈川県",23164,"こどもの国","こどものくに","神奈川県",35.558401,139.486375
14,"神奈川県",23165,"古淵","こぶち","",35.555984,139.419269
14,"神奈川県",23166,"子安","こやす","",35.484940,139.645642
14,"神奈川県",23167,"小涌谷","こわきだに","",35.240288,139.053231
14,"神奈川県",23168,"強羅","ごうら","",35.250899,139.048259
14,"神奈川県",23169,"極楽寺","ごくらくじ","",35.309068,139.528438
14,"神奈川県",23170,"五百羅漢","ごひゃくらかん","",35.275121,139.155692
14,"神奈川県",23171,"相模大塚","さがみおおつか","",35.470466,139.441354
14,"神奈川県",23172,"相模大野","さがみおおの","",35.531904,139.437546
14,"神奈川県",23173,"相模金子","さがみかねこ","",35.333752,139.150690
14,"神奈川県",23174,"相模湖","さがみこ","",35.617195,139.188508
14,"神奈川県",23175,"相模沼田","さがみぬまた","",35.292257,139.133916
14,"神奈川県",23176,"さがみ野","さがみの","",35.471520,139.429133
14,"神奈川県",23177,"相模原","さがみはら","",35.581064,139.370995
14,"神奈川県",23178,"鷺沼","さぎぬま","",35.579567,139.573005
14,"神奈川県",23179,"桜ケ丘","さくらがおか","",35.450469,139.465632
14,"神奈川県",23180,"桜木町","さくらぎちょう","",35.450194,139.630979
14,"神奈川県",23181,"幸浦","さちうら","",35.358398,139.643621
14,"神奈川県",23182,"五月台","さつきだい","",35.600119,139.493650
14,"神奈川県",23183,"寒川","さむかわ","",35.367559,139.387474
14,"神奈川県",23184,"産業振興センター","さんぎょうしんこうせんたー","",35.353426,139.646371
14,"神奈川県",23185,"産業道路","さんぎょうどうろ","",35.536602,139.740410
14,"神奈川県",23186,"座間","ざま","",35.480685,139.399941
14,"神奈川県",23196,"汐入","しおいり","",35.280212,139.661928
14,"神奈川県",23197,"市大医学部","しだいいがくぶ","",35.343872,139.650121
14,"神奈川県",23198,"七里ケ浜","しちりがはま","",35.306206,139.509912
14,"神奈川県",23195,"尻手","しって","",35.531046,139.684387
14,"神奈川県",23199,"渋沢","しぶさわ","",35.374138,139.184519
14,"神奈川県",29292,"下飯田","しもいいだ","",35.403056,139.482383
14,"神奈川県",23200,"下曽我","しもそが","",35.303507,139.183411
14,"神奈川県",23201,"下永谷","しもながや","",35.402836,139.559292
14,"神奈川県",23202,"下溝","しもみぞ","",35.518154,139.380524
14,"神奈川県",23187,"社家","しゃけ","",35.420748,139.377446
14,"神奈川県",23188,"宿河原","しゅくがわら","",35.615286,139.579448
14,"神奈川県",23189,"湘南江の島","しょうなんえのしま","",35.311928,139.487830
14,"神奈川県",23190,"湘南海岸公園","しょうなんかいがんこうえん","",35.315288,139.483359
14,"神奈川県",23191,"湘南台","しょうなんだい","",35.396196,139.466412
14,"神奈川県",23192,"湘南深沢","しょうなんふかさわ","",35.332954,139.518827
14,"神奈川県",23193,"湘南町屋","しょうなんまちや","",35.337870,139.522771
14,"神奈川県",23194,"昭和","しょうわ","",35.506495,139.724024
14,"神奈川県",23203,"新大津","しんおおつ","",35.256798,139.690122
14,"神奈川県",23204,"新川崎","しんかわさき","",35.551377,139.671748
14,"神奈川県",23205,"新子安","しんこやす","",35.487051,139.654781
14,"神奈川県",23206,"新芝浦","しんしばうら","",35.491635,139.700249
14,"神奈川県",23207,"新杉田","しんすぎた","",35.386810,139.619511
14,"神奈川県",23208,"新逗子","しんずし","",35.294736,139.580546
14,"神奈川県",29479,"新高島","しんたかしま","",35.461859,139.626535
14,"神奈川県",23209,"新松田","しんまつだ","",35.345085,139.139885
14,"神奈川県",23210,"新丸子","しんまるこ","",35.580597,139.661943
14,"神奈川県",23211,"新百合ケ丘","しんゆりがおか","",35.603730,139.507537
14,"神奈川県",23212,"新横浜","しんよこはま","",35.507410,139.617644
14,"神奈川県",23214,"神武寺","じんむじ","",35.306263,139.592794
14,"神奈川県",23215,"杉田","すぎた","神奈川県",35.383534,139.615872
14,"神奈川県",23216,"鈴木町","すずきちょう","",35.535241,139.720717
14,"神奈川県",23217,"逗子","ずし","",35.297514,139.579545
14,"神奈川県",23218,"瀬谷","せや","",35.470271,139.482518
14,"神奈川県",23219,"センター北","せんたーきた","",35.553237,139.578479
14,"神奈川県",23220,"センター南","せんたーみなみ","",35.545460,139.574591
14,"神奈川県",23221,"善行","ぜんぎょう","",35.362783,139.473246
14,"神奈川県",29732,"早雲山","そううんざん","",35.246399,139.035593
14,"神奈川県",23222,"相武台下","そうぶだいした","",35.493406,139.386469
14,"神奈川県",23223,"相武台前","そうぶだいまえ","",35.499129,139.408412
14,"神奈川県",23224,"田浦","たうら","",35.292766,139.637541
14,"神奈川県",23225,"高島町","たかしまちょう","",35.459081,139.623340
14,"神奈川県",29633,"高田","たかた","神奈川県",35.549627,139.620142
14,"神奈川県",23226,"高津","たかつ","神奈川県",35.603537,139.617473
14,"神奈川県",29291,"立場","たてば","",35.414501,139.500992
14,"神奈川県",23227,"田奈","たな","",35.536154,139.504846
14,"神奈川県",23228,"たまプラーザ","たまぷらーざ","",35.577401,139.558618
14,"神奈川県",23229,"反町","たんまち","",35.474691,139.625339
14,"神奈川県",23230,"大雄山","だいゆうざん","",35.319114,139.103640
14,"神奈川県",23234,"茅ケ崎","ちがさき","",35.330285,139.406753
14,"神奈川県",23231,"中央林間","ちゅうおうりんかん","",35.507684,139.444603
14,"神奈川県",23232,"彫刻の森","ちょうこくのもり","",35.246677,139.050759
14,"神奈川県",23233,"長後","ちょうご","",35.412528,139.465521
14,"神奈川県",23235,"塚原","つかはら","",35.301255,139.126861
14,"神奈川県",23236,"つきみ野","つきみの","",35.510323,139.458046
14,"神奈川県",23237,"津久井浜","つくいはま","",35.198693,139.665849
14,"神奈川県",23238,"辻堂","つじどう","",35.336841,139.447083
14,"神奈川県",23239,"津田山","つだやま","",35.604260,139.600029
14,"神奈川県",29630,"都筑ふれあいの丘","つづきふれあいのおか","",35.536572,139.561259
14,"神奈川県",23240,"綱島","つなしま","",35.536990,139.634946
14,"神奈川県",23241,"鶴ケ峰","つるがみね","",35.475051,139.550234
14,"神奈川県",23242,"鶴間","つるま","",35.490213,139.450853
14,"神奈川県",23243,"鶴巻温泉","つるまきおんせん","",35.381111,139.277844
14,"神奈川県",23244,"鶴見","つるみ","",35.508549,139.676028
14,"神奈川県",23245,"鶴見市場","つるみいちば","",35.517798,139.686609
14,"神奈川県",23246,"鶴見小野","つるみおの","",35.497134,139.681055
14,"神奈川県",23247,"天王町","てんのうちょう","",35.453943,139.602620
14,"神奈川県",23248,"東海大学前","とうかいだいがくまえ","",35.373139,139.271262
14,"神奈川県",29735,"桃源台","とうげんだい","",35.237844,138.994596
14,"神奈川県",23249,"塔ノ沢","とうのさわ","",35.234485,139.093977
14,"神奈川県",23250,"十日市場","とおかいちば","神奈川県",35.526266,139.516596
14,"神奈川県",23251,"戸塚","とつか","",35.400475,139.534323
14,"神奈川県",23252,"戸部","とべ","",35.456748,139.619534
14,"神奈川県",23253,"富水","とみず","",35.296174,139.145553
14,"神奈川県",23254,"鳥浜","とりはま","",35.377173,139.641842
14,"神奈川県",23255,"中川","なかがわ","神奈川県",35.562681,139.570146
14,"神奈川県",23256,"仲木戸","なかきど","",35.477274,139.634393
14,"神奈川県",29730,"中強羅","なかごうら","",35.248122,139.040593
14,"神奈川県",29290,"中田","なかだ","神奈川県",35.411001,139.511657
14,"神奈川県",23257,"中野島","なかのしま","",35.630117,139.550116
14,"神奈川県",23258,"仲町台","なかまちだい","",35.535184,139.589868
14,"神奈川県",23259,"中山","なかやま","神奈川県",35.514768,139.539317
14,"神奈川県",23260,"長津田","ながつた","",35.531849,139.494598
14,"神奈川県",23261,"生麦","なまむぎ","",35.495272,139.667002
14,"神奈川県",23262,"並木北","なみききた","",35.372008,139.642759
14,"神奈川県",23263,"並木中央","なみきちゅうおう","",35.365452,139.643009
14,"神奈川県",23264,"南部市場","なんぶしじょう","",35.380145,139.633148
14,"神奈川県",23266,"西鎌倉","にしかまくら","",35.319427,139.504384
14,"神奈川県",23267,"西谷","にしや","",35.478023,139.565205
14,"神奈川県",23268,"西横浜","にしよこはま","",35.453526,139.608591
14,"神奈川県",23265,"新羽","にっぱ","",35.527407,139.612088
14,"神奈川県",23269,"二宮","にのみや","",35.298758,139.257794
14,"神奈川県",29482,"日本大通り","にほんおおどおり","",35.446861,139.642367
14,"神奈川県",23270,"根岸","ねぎし","神奈川県",35.415780,139.635063
14,"神奈川県",23271,"根府川","ねぶかわ","",35.202712,139.138503
14,"神奈川県",23272,"能見台","のうけんだい","",35.360841,139.629456
14,"神奈川県",23273,"野島公園","のじまこうえん","",35.330567,139.631567
14,"神奈川県",23275,"登戸","のぼりと","",35.620757,139.569892
14,"神奈川県",23278,"白楽","はくらく","",35.489689,139.627894
14,"神奈川県",23279,"箱根板橋","はこねいたばし","",35.245207,139.145223
14,"神奈川県",23280,"箱根湯本","はこねゆもと","",35.233485,139.103727
14,"神奈川県",23281,"橋本","はしもと","神奈川県",35.594895,139.344330
14,"神奈川県",23282,"長谷","はせ","神奈川県",35.311318,139.536076
14,"神奈川県",23283,"秦野","はだの","",35.370112,139.225878
14,"神奈川県",23276,"八景島","はっけいじま","",35.340900,139.640816
14,"神奈川県",23277,"八丁畷","はっちょうなわて","",35.522992,139.691387
14,"神奈川県",23284,"浜川崎","はまかわさき","",35.510410,139.713497
14,"神奈川県",23285,"早川","はやかわ","",35.239068,139.145390
14,"神奈川県",23286,"原当麻","はらたいま","",35.529097,139.375246
14,"神奈川県",29505,"はるひ野","はるひの","",35.618784,139.464596
14,"神奈川県",29481,"馬車道","ばしゃみち","",35.450249,139.635979
14,"神奈川県",23287,"番田","ばんだ","神奈川県",35.545345,139.362941
14,"神奈川県",23288,"阪東橋","ばんどうばし","",35.437638,139.625313
14,"神奈川県",23289,"東神奈川","ひがしかながわ","",35.477885,139.633339
14,"神奈川県",23290,"東逗子","ひがしずし","",35.298653,139.601127
14,"神奈川県",23291,"東戸塚","ひがしとつか","",35.430472,139.556763
14,"神奈川県",23292,"東白楽","ひがしはくらく","",35.483189,139.629561
14,"神奈川県",23293,"東門前","ひがしもんぜん","",35.536602,139.734327
14,"神奈川県",23294,"東山北","ひがしやまきた","",35.357694,139.107832
14,"神奈川県",29632,"東山田","ひがしやまた","",35.554071,139.604865
14,"神奈川県",23295,"東林間","ひがしりんかん","",35.520488,139.438909
14,"神奈川県",23296,"日ノ出町","ひのでちょう","",35.445583,139.626840
14,"神奈川県",23297,"日吉","ひよし","神奈川県",35.553043,139.646778
14,"神奈川県",29634,"日吉本町","ひよしほんちょう","",35.549905,139.633474
14,"神奈川県",23298,"平塚","ひらつか","",35.327896,139.350591
14,"神奈川県",23299,"平沼橋","ひらぬまばし","",35.459886,139.616535
14,"神奈川県",23300,"平間","ひらま","",35.561016,139.671053
14,"神奈川県",23301,"屏風浦","びょうぶがうら","",35.394587,139.610205
14,"神奈川県",23302,"福浦","ふくうら","",35.349621,139.648538
14,"神奈川県",23303,"藤が丘","ふじがおか","神奈川県",35.543571,139.527900
14,"神奈川県",23304,"藤沢","ふじさわ","",35.338841,139.487329
14,"神奈川県",23305,"藤沢本町","ふじさわほんまち","",35.347980,139.476274
14,"神奈川県",23306,"藤野","ふじの","",35.615862,139.152539
14,"神奈川県",23307,"富士フイルム前","ふじふいるむまえ","",35.317809,139.109444
14,"神奈川県",23308,"富士見町","ふじみちょう","神奈川県",35.345258,139.529298
14,"神奈川県",23309,"二子新地","ふたこしんち","",35.607121,139.622417
14,"神奈川県",23310,"二俣川","ふたまたがわ","",35.463301,139.532041
14,"神奈川県",23311,"淵野辺","ふちのべ","",35.568760,139.395076
14,"神奈川県",23312,"逸見","へみ","",35.280656,139.652846
14,"神奈川県",23313,"弁天橋","べんてんばし","",35.495967,139.689777
14,"神奈川県",23314,"星川","ほしかわ","",35.458052,139.595370
14,"神奈川県",23315,"螢田","ほたるだ","",35.284981,139.151999
14,"神奈川県",23316,"保土ケ谷","ほどがや","",35.446721,139.599620
14,"神奈川県",23317,"堀ノ内","ほりのうち","",35.263131,139.686927
14,"神奈川県",23318,"本厚木","ほんあつぎ","",35.439357,139.364307
14,"神奈川県",23319,"本鵠沼","ほんくげぬま","",35.331064,139.475303
14,"神奈川県",23320,"本郷台","ほんごうだい","",35.367423,139.550295
14,"神奈川県",23321,"舞岡","まいおか","",35.402530,139.551515
14,"神奈川県",23322,"蒔田","まいた","",35.430195,139.610482
14,"神奈川県",23323,"松田","まつだ","",35.346863,139.137414
14,"神奈川県",23324,"真鶴","まなづる","",35.156771,139.132505
14,"神奈川県",23325,"馬堀海岸","まぼりかいがん","",35.259493,139.707898
14,"神奈川県",23326,"三浦海岸","みうらかいがん","",35.188360,139.653433
14,"神奈川県",23327,"三崎口","みさきぐち","",35.178250,139.633296
14,"神奈川県",23328,"溝の口","みぞのくち","",35.599843,139.610529
14,"神奈川県",23329,"三ツ境","みつきょう","",35.467661,139.502656
14,"神奈川県",23330,"三ツ沢上町","みつざわかみちょう","",35.476579,139.605424
14,"神奈川県",23331,"三ツ沢下町","みつざわしもちょう","",35.476579,139.615424
14,"神奈川県",23332,"緑町","みどりちょう","",35.259122,139.158638
14,"神奈川県",23333,"港町","みなとちょう","",35.534964,139.712885
14,"神奈川県",29480,"みなとみらい","みなとみらい","",35.457971,139.632368
14,"神奈川県",23334,"南太田","みなみおおた","",35.436889,139.613453
14,"神奈川県",23335,"南橋本","みなみはしもと","",35.580147,139.352510
14,"神奈川県",23336,"南万騎が原","みなみまきがはら","",35.452469,139.526487
14,"神奈川県",23337,"南林間","みなみりんかん","",35.495713,139.448019
14,"神奈川県",23338,"宮崎台","みやざきだい","",35.587317,139.591365
14,"神奈川県",23339,"宮ノ下","みやのした","",35.242012,139.062952
14,"神奈川県",23340,"宮前平","みやまえだいら","",35.584928,139.581921
14,"神奈川県",23341,"宮山","みややま","",35.382280,139.379725
14,"神奈川県",23342,"妙蓮寺","みょうれんじ","",35.498465,139.633171
14,"神奈川県",23343,"向河原","むかいがわら","",35.572903,139.667276
14,"神奈川県",23344,"向ケ丘遊園","むこうがおかゆうえん","",35.617536,139.564838
14,"神奈川県",23345,"武蔵小杉","むさしこすぎ","",35.575736,139.659665
14,"神奈川県",23346,"武蔵白石","むさししらいし","",35.501689,139.705832
14,"神奈川県",23347,"武蔵新城","むさししんじょう","",35.587234,139.629695
14,"神奈川県",23348,"武蔵中原","むさしなかはら","",35.581124,139.641471
14,"神奈川県",23349,"武蔵溝ノ口","むさしみぞのくち","",35.599010,139.611223
14,"神奈川県",23350,"六会日大前","むつあいにちだいまえ","",35.383558,139.470828
14,"神奈川県",23351,"六浦","むつうら","",35.322679,139.611514
14,"神奈川県",23352,"目白山下","めじろやました","",35.314122,139.491524
14,"神奈川県",23353,"元住吉","もとすみよし","",35.564292,139.654028
14,"神奈川県",29483,"元町・中華街","もとまちちゅうかがい","",35.442417,139.650422
14,"神奈川県",23354,"谷峨","やが","",35.365470,139.038532
14,"神奈川県",23355,"矢向","やこう","",35.538907,139.680442
14,"神奈川県",23356,"柳小路","やなぎこうじ","",35.327343,139.485219
14,"神奈川県",23357,"矢部","やべ","",35.573065,139.386771
14,"神奈川県",23358,"山北","やまきた","",35.360666,139.080390
14,"神奈川県",23359,"山手","やまて","",35.427446,139.646200
14,"神奈川県",23360,"大和","やまと","神奈川県",35.469688,139.461409
14,"神奈川県",23361,"弥生台","やよいだい","",35.429721,139.506712
14,"神奈川県",23362,"由比ケ浜","ゆいがはま","",35.312817,139.541520
14,"神奈川県",23363,"湯河原","ゆがわら","",35.145939,139.102203
14,"神奈川県",29256,"ゆめが丘","ゆめがおか","",35.405613,139.482382
14,"神奈川県",23364,"百合ケ丘","ゆりがおか","",35.609007,139.516176
